Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,183.7140220138,188.4955867881,196.4785973958,202.1146967371,211.6541263127,220.851671295,239.1488396732,267.275557561,332.8435846834,438.2726937097,481.9171473103,535.6855647792,648.1340915054,776.0596210265,1007.7090325442,1280.0891096287,1585.5371079261,1494.778474864,1499.7108040275,1130.6838414705,800.9246423631,902.5658597599,963.9280222523,1013.2589379981,1111.2956723657,1340.1272036764,1601.7876887366,1600.8789284382,1582.3873584896,1677.6414858558,1887.2229460416,1992.8720687251,1984.6022046188,1758.9270526203,1601.5335133697,1531.8889089437,1403.2460915897,1135.2953806284,1159.3977555672,1386.7460269684,1479.4037783407,1772.6353250768,2252.1253357908,2967.304970482,2509.6804620678,3100.8351186442,3814.2131634609,3680.2320590558,4402.7591593673
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,366.5073558758,430.9457230668,575.3190561,800.4967276273,875.6400508479,860.0316544134,878.9877881023,998.3809759301,1197.1808503721,1330.8280971992,1339.5629825268,1277.9918313538,1197.1071204951,1282.8376364526,1193.0711458969,1275.4072535298,1236.7535086523,1278.1855636064,1320.2846442647,1403.7428596128,1477.4644941208,1593.7181902694,1650.9092328236,1865.7166749202,1984.4493324667,2099.4773466609,2067.1362771825,1753.6753967071,1887.8771800264,1743.7475115176,1685.547684773,1758.6352096896,2047.8074825098,2340.8623955832,2530.726386574,2626.835871756,2843.3640360442,3064.1270934025,2643.4654048249,2906.3696494254,3313.0695787408,3517.7306416305,3545.4145740642
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1889.2828510637,2229.4991731345,2209.1588520474,2510.9065753543,2273.5197819751,2299.0515422929,2594.7939994687,2754.8698811042,3524.6136491886,4390.6136451775,5284.9872906024,5434.6878379056,5711.8911434363,7030.3586879086,8248.7442227575,8979.1269969409,8192.3506552849,7996.2621447697,8066.4647057973,8092.8150341779,8602.5225954249,12781.2933780832,13750.1440780571,14163.8268260579,13572.5873343245,16036.7308807556,16173.4858424674,17334.4007631356,17732.7484168018,16647.1582038702,18505.4593212225,18034.7537588535,15943.3189049181,16530.1725080536,16299.2842798507,14530.2260236,,,,,,,,,,,,,
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,2760.0676025613,3250.8810364695,3913.3363671202,5585.7785527898,15633.1173994085,15288.8520548204,18898.5386328044,19832.7891033208,21097.6858820958,27439.7689529791,34990.0536539331,34913.6095012034,27400.6853412612,20913.3602119064,19646.6381503392,16584.541999229,12686.9816884744,12866.5923400434,13562.9549788942,14010.378144834,15446.330787052,14189.0430898477,15616.9527466011,14546.0398997054,14894.6903602291,16238.345394598,17677.589032332,21337.0988399649,18633.9201612841,21660.444304365,29914.264776666,28666.6095131252,30748.5342570036,35644.404791229,44051.6572705015,54228.8317148486,62920.6441310891,69166.9600522009,84812.6438422325,62527.6352709258,71510.1863831761,88861.0358394982,92632.681264942,93352.0240762848
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.7586341179,1753.1927923044,1789.6446375989,1650.6929783755,1254.1482705145,1100.7278761994,1158.0563937905,1323.0244031735,1563.9496276021,1562.1235000117,1564.5084198472,1871.188980329,1583.8498455352,1662.2175347533,1833.812659649,2116.3120627115,2756.3325827901,3533.2660781368,4651.6922607402,5789.244136575,8170.1434634405,9949.3548277855,8068.9567296784,8139.1466733563,9063.6760309077,8437.4338302651,9499.2056792452
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.7619655135,3485.1122022467,3427.3175187473,3095.0871599498,2929.3032823238,2663.4569884385,2669.9461233262,2643.9056371016,2737.5554408399,1834.8458439105,1330.7479837337,1771.5828193831,2100.3567744791,2373.393213383,2974.7376979955,4109.3847181801,5338.4121405172,6947.5021295145,9145.4535748849,11699.6789380578,8615.6733876466,10709.7693638339,13324.2878401514,14090.6489154834,14611.700777684
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,40.5669358262,40.719729635,40.9756020807,41.2508282805,41.1168718694,46.0262540436,37.5181722833,46.6780011308,48.8197689119,51.8322539688,58.5690005183,57.6353372243,61.8672027279,70.874594847,72.9772817183,131.1864478125,141.7304175632,160.6357983238,188.5183899709,223.2713715064,244.0805050706,264.8023538718,256.5467612725,261.1102639651,270.2534496555,280.6725857588,303.5766790735,320.0522703567,339.9894682132,332.930487252,353.4709837445,274.117054169,310.0070215284,324.998123699,131.5599383392,228.3849206225,233.1254566216,286.1481450021,277.4670072528,231.4595339297,206.6490713238,191.1740356286,186.6417480184,202.2732381899,225.7513897749,273.7470892261,321.9485776024,373.4636435942,457.2113455531,494.6678067424,519.0503049034,574.88746685,622.5783541095,632.7570863936
South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,83.1985575546,86.8821048322,90.7934332328,99.9429194437,112.0207484448,117.6613740001,96.5242677353,103.8395426175,106.5215638386,114.2922542039,120.9894082297,125.7649181097,123.6718567406,138.3880942987,163.6853264933,171.321000643,163.5349999772,184.7119434115,205.1800565998,224.315019502,264.0859822379,272.8735634931,275.8718237852,285.5070647052,278.8826770096,294.9813848647,305.5114957204,331.8428582192,348.2722138966,342.8027665983,361.6852669947,315.6620788378,328.1882464403,318.2212337443,353.8149440698,385.2372678411,408.781407477,420.8658725092,418.9708511206,441.4541657613,450.7146936825,454.3819666769,470.4356388589,540.1394083499,617.1613915419,696.8783165482,785.4894970275,981.8211436274,984.7746084469,1068.021496622,1288.9920252765,1415.8843724655,1396.2350447016,1409.2959216573
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,780.9959694266,805.177522184,864.1173143938,1121.7133061813,1455.4352257517,2170.3918763721,6428.7908241337,6306.5373964722,8194.2777833021,8987.8072557605,9181.7530569114,12069.0134284212,16692.4462509986,17543.5242707369,13685.8850531509,10842.1282762907,9473.1004283624,7827.2956497525,6248.0174880395,5898.507526163,5841.7613121842,6086.4307991724,7205.8219132204,7845.6833494446,7895.4584658005,7441.755331359,7381.8224653199,7672.4861093913,8369.0682137602,8656.1647897299,7559.6672809602,8203.4345486829,9354.4679242156,8760.0911850766,8639.1441789071,9389.5358517662,10853.6275072519,13303.3097384511,14855.0009550453,16048.5820500795,19714.3951394425,16013.2804032884,19326.5825548176,24116.1741324844,25945.9663284237,25851.6040806779
Southern Cone Extended,SCE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,107.4440228664,113.6467911382,120.1940656433,119.0071686489,118.946119083,120.5476555508,120.2158940529,126.4839888268,128.2346144658,137.1242263815,151.3149639566,159.9868081925,168.4350518187,202.4334381797,252.4130221512,297.8391345468,359.4570789736,433.759101432,454.8082068764,455.4439812061,398.387138283,482.0725085932,451.9429421191,399.6934255923,459.2143769976,552.6664677431,688.663554927,866.742037623,635.1229448698,610.1131049418,481.4588320778,428.770226427,257.0081587611,314.6960426481,439.732100469,461.5663936275,292.572732314,368.6893977698,345.609221787,319.3654118295,356.4952702995,372.826543617,406.9865782014,471.5243184512,557.2210233999,669.3966843984,862.286798601,1083.4578835303,1253.1123833164,1190.7939248229,1439.5266114979,1617.4536777054,1694.5549385077,1752.9041482724
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,249.4934926921,256.1427624722,255.4462677544,256.8816470726,264.6910774247,261.9115724969,262.3415815095,254.8833533702,260.1456078385,240.258250332,242.9632934454,243.3097655343,285.4195998554,318.1913189175,347.9989785021,456.1767932833,450.4537423386,449.694256866,489.8378098218,594.8185994339,629.0789580969,555.0195769887,528.1074664494,457.5861621094,433.1584714299,460.1196388419,631.1923308761,736.2623123176,705.8794467769,674.3895048746,760.7879742053,724.8414767564,751.4590602984,689.6313196604,457.4450197566,560.0302128481,566.6287761647,509.8732701796,535.8394299114,534.8038535547,474.5241577589,482.0184933537,513.3625289221,642.6130346261,732.281234971,772.5267929566,807.9747355244,947.8898047605,1093.7637992917,1017.9686008159,998.5995763853,1083.2616754797,1023.2885718758,1071.9173840485
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,427.8776113927,448.9562502721,471.8774296658,510.983850306,485.3000887997,516.2895550822,566.5337778741,625.7155882765,708.2604816451,812.2616558865,925.2813436018,1074.5090433404,1370.6828558013,1927.7584286426,2359.2837900938,2558.6623967025,2647.527494267,2882.5157115806,3425.5610011657,4077.9000965942,5003.8861172969,5670.8195978908,5997.9417665733,6714.4036614471,7155.4437928454,6781.8176415844,6864.2491844833,7786.613934743,9316.3884767659,10711.0339170511,12766.1920877388,14504.521923478,16144.3285506113,18302.3740441916,21578.1395180128,24937.3131230818,26262.2843358141,26386.6179236431,21824.0860869792,21796.3808224171,23793.0363190072,21576.8698392825,22016.7126301764,23574.0025119464,27404.5751846651,29869.6327635758,33578.8880008768,39223.5299504351,39722.1149214895,38576.9591418775,46569.6884280684,52870.5448049729,54007.3036484099,55182.4827916113
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,173.3940863861,187.3207632984,184.7052570963,,301.1592454389,235.2662069342,308.1732709811,453.6880951956,385.7237200815,414.1660664598,447.9472124671,515.5353766246,678.6308420726,731.5919809601,785.4200685956,764.4809862011,707.8475327273,962.2706518637,857.8254827429,755.7500184783,831.7633880588,1053.3027091947,1095.7229845814,970.0689336513,998.7252017509,1147.867918438,1210.4133735577,1330.7276693271,1445.6627306688,1529.7890871315,1495.071888958,1206.6208819547,1201.5610675415,1055.2103557133,945.5423194764,785.6490382346,745.4855804256,819.3262837839,881.9616183924,950.0576082287,1048.8900703179,1208.0298362223,1160.7905856108,1294.6927321719,1614.4590791995,1819.4615360139,1953.5573175955
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,149.0708015036,149.7618830298,154.4140276568,154.8022089585,162.7121220689,154.8478434476,159.2213846465,145.478552052,135.2268202992,164.5322306132,171.5766133544,162.4145970195,176.4236643264,213.3814323861,235.268526277,240.8324770972,206.0077012558,233.8984288497,317.0757191241,357.3665316444,346.1018393927,342.4049634233,388.886977715,291.9615673242,311.4025387166,239.0612694563,132.894813551,184.5079709868,269.947520778,233.6515587178,160.6966537529,192.4332797425,168.6615913261,192.6155699435,230.7745961284,221.7304450497,240.2582418665,216.4333732119,169.7118020175,166.0821822496,153.6017699103,251.2947087928,275.7603665744,291.0060543458,290.4135257582,317.946576331,357.4061036645,398.5685446169,452.9207267741,435.0103926716,448.2215264292,499.919612573,633.4780958869,809.1190734899
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,270.6041427976,278.1568326654,283.8191637539,285.4592239657,288.623231667,303.2749618002,309.1726056991,320.9380064877,357.1789357736,402.7095072158,445.168507989,538.3366252388,666.3696306678,695.0402778775,755.8416572286,766.8526855594,725.9922574911,707.4759436278,719.6792372319,741.5153039281,759.4922500596,744.0702736351,771.0081333442,805.8061244396,829.7403100299,898.334015066,978.9333036944,1080.4846476354,1239.5213282352,1424.0870007677,1652.8320308253,1776.4670426659,1901.6686973312,2037.04212608,2102.3952702811,2204.1540620468,2307.7710904668,2381.1528969554,2495.5691858812,2611.1610719275,2814.9350403406,3042.748428164,3283.5305584627,3483.7094198488,3341.3202007153,3444.4561484482,3698.5461879512,3781.5007287141,3826.082485576
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32088.9629138836,28696.1934967833,29679.4419872134,31355.3737857721,39128.2761447743,44976.3685427224,46193.6726947739,48757.8957291373,55556.9668837492,62188.9285937468,,,,,
Somalia,SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,65.4702727317,68.0932775941,70.7954905244,73.585515549,76.4550216967,79.4009757175,81.8562107026,84.2148300645,86.5932576379,88.6833992794,91.7588814554,95.2115377792,119.4572225471,143.7755727736,128.294193826,183.1637362231,189.5175547754,104.8664789751,106.8218648626,102.5219417158,99.11686292,111.8270057316,123.4816030655,118.3774658402,128.9505531307,144.4204410491,152.9444512963,164.4906402576,166.999523157,173.7969401869,145.0648693396,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.0304499039,2141.2139525783,2338.4307960039,809.2750794304,1518.0342942403,2013.6674001654,2613.5344077815,3168.8807075071,3391.3710764301,3942.6309849692,5276.9324211583,6497.8427676603,5497.9556873645,5073.0749448438,6047.7378801983,5293.8366374942,5935.3230182891
Sub-Saharan Africa (developing only),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,130.5448269359,132.3415809489,140.15041487,157.010854202,149.2701526068,162.1108168896,170.7669744135,164.4134995159,171.5433595821,191.7647649006,220.034794442,217.8942577099,239.4925530405,298.5706516272,378.9548050076,406.2522804793,430.0027009208,459.479464458,499.2091181711,580.5517395075,710.3739543847,694.2286064532,631.3461453678,571.5508899269,529.1759721735,479.4595221448,514.9621671353,591.9744362418,605.3025744683,611.142007205,597.5674553271,597.4761766831,571.9747610916,527.8020857302,500.1854935646,564.2125490128,569.2389945503,573.015822914,526.5373934119,514.9945246087,536.9411545516,484.7027214372,502.7967736015,623.9800520779,754.1817972807,857.1093465771,971.5774840099,1098.0548776998,1216.4760433326,1130.5527629715,1486.0088231517,1625.1344489002,1653.2001070427,1700.015218676
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.6592785309,1396.8686253456,1643.5597652597,2001.9166526315,974.3920361167,1221.352591669
Sub-Saharan Africa (all income levels),SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,130.3649208411,132.160941984,139.961060885,156.8025094713,149.0834348106,162.1336076227,170.7879778358,164.4509997459,171.5428101378,191.7263749446,219.947617614,217.8085544159,239.3832002355,298.4440086098,378.7765861709,406.0853897567,429.8142072398,459.2654497428,498.9921568598,580.3094518639,710.0787253825,693.8903775955,631.0469067327,571.2684781345,528.9174649806,479.2506514974,514.7481227948,591.7308077783,605.05712743,610.860726436,597.3370990071,597.2350945116,571.7893368337,527.6435271663,499.9766460389,564.0176121194,569.1835009797,573.2881432643,526.7110386455,515.5484238326,538.092266284,486.4634418185,504.9804871474,626.9440174376,759.5684533668,865.5740469684,981.2132363126,1109.9724090814,1234.3494809516,1140.9040113065,1498.3833039442,1641.6691235386,1670.0903999484,1715.444691596
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,248.5519553135,264.8007719422,274.977391387,283.6365355076,305.5950836492,326.7255204615,346.4278069853,365.1665404954,360.0541287428,386.084430113,417.1105074503,451.1239744956,511.1041060794,595.2092496153,806.0094131479,946.9363759636,1016.5752151377,1101.4637146648,1115.0841093386,1299.6257030457,1581.9921401294,1596.4662288044,1619.2922608152,1614.4234032232,1526.0639574866,1435.6056669915,1401.3363094936,1521.9390755846,1645.373696272,1684.294215446,1928.2295411474,1918.8478987749,1959.4397130927,1914.678560746,1980.8964197781,2166.6316999932,2284.1821954886,2373.1910304807,2355.8865771221,2466.7890146959,2596.148179945,2573.3499400654,2643.8203366366,3045.4039692174,3496.9163275903,3929.5468497855,4294.0713197757,4831.2099727278,5567.9267033711,4678.2921328515,5229.0921534887,5858.6167696742,5826.1576352949,5858.6793350565
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1714471529,539.9338664455,585.8063557443,687.0936869878,734.035360157,797.1963075447,851.2390081332,882.9136216986,1090.4113825472,1134.1135930275,1127.9816672111,1355.4473444622,1399.9534833424,1609.8233393746
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,323.4678789675,329.7465576001,337.5590728377,349.3361026159,373.6534870203,417.2246212178,500.6657010344,564.6398056125,611.8464115735,634.7682803476,663.8267469938,724.0792668245,771.8443214694,825.6327462227,1005.2087594426,1276.0632488296,1391.496319623,1765.3150026989,2022.3157575641,2147.4470611789,2174.1388164085,2424.8780128574,2487.5304094918,2390.3434022086,2321.2865861521,2322.6031241107,2339.2580535063,2532.8807916206,2950.3180569427,1355.4494554667,954.6075857254,1085.7771189971,966.3243372343,1010.529917203,1408.2269780854,1592.4938645883,1948.3012463228,2076.0779952252,2081.8646457526,1923.9793736446,1911.7753170056,1613.0281307937,2246.2078189281,2610.9719459963,3007.9257923795,3590.541042333,5198.2701311213,5753.1782268347,6855.1823432557,7450.2325881304,8320.6983427234,8236.2029183863,9376.4953710215,9699.873702722
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1207.9697995168,1204.0416645997,1121.5861704383,1128.8805607288,1516.0558797059,1815.13303549,1918.6116474572,1851.7227820155,2210.9981833054,2473.7775129531,2690.1646659962,3031.8773317781,3685.7528200635,4709.7355642217,5077.7213103297,5022.7702063228,5431.4432397547,5550.0042915437,5330.4016218875,5636.639089803,6442.0444377338,8530.4720048438,10437.5099075899,11414.6053605008,12842.2485786888,15649.2047417659,18201.2735212294,16196.281370544,16151.0908999637,17760.4143825731,16892.5519771459,17689.0449727208
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8698.9000177406,6338.5522702386,6272.2508504937,6362.7787816738,7230.9212308215,10523.7245456079,10635.427126523,10282.3214900343,10974.4889257365,11250.2158177886,10045.3600766443,10290.3160451991,11599.9019249524,14607.2004962238,16944.1895267387,17854.6353301543,19405.9332748997,23462.2286931153,26989.6526945013,24125.6671126423,22942.3983231853,24478.3199700782,22059.1477899014,22729.3172172089
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,1983.106544031,2147.2293108041,2315.8465274022,2492.5453459549,2758.9434662403,3007.5979781714,3240.6110369329,3490.550336789,3683.3136938765,3972.0027487061,4493.4486629509,4869.6196520142,5718.190627604,6926.9705474318,7675.2426496606,9598.7149126601,10311.1909074785,10861.7873376758,11973.6174893859,14114.5922622498,16221.4338599809,14787.5025886797,13034.7415964572,11961.9579565822,12427.5926986677,12966.323480698,17059.3503459611,20675.5183682348,23277.0972380676,24346.8293769435,29025.5054251367,30191.6341483983,31119.6735992743,23173.2964180039,24775.3917346354,28739.2859221029,31269.7908837761,28620.4083486907,28779.1156165932,29218.4717077482,27869.3776032016,25557.6125445125,28118.9847993314,35131.2077591121,40261.1220123626,41040.6741753654,43948.624734671,50558.3955288294,52730.7820564077,43639.5530701668,49376.8223682183,56724.3622394835,55039.4451736394,58269.0300537163
Swaziland,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,100.4398026053,120.3449656436,125.5828120693,144.7346614487,169.8505852023,179.4417386454,191.5298453426,181.6864331165,188.9803301993,243.0661062468,251.5228537086,297.4864261188,310.6688442273,455.9999182286,526.9598233841,557.5321676787,511.0976922556,552.7007002565,600.165620734,704.031158474,898.2959026607,919.8479613761,840.8264747478,843.3402399031,726.9108156276,511.7170778912,611.250014232,761.1585108365,863.5759566465,835.8506378575,1292.057402097,1303.058138593,1415.0163375037,1465.2931840294,1503.1344524346,1763.4835934308,1627.9654583756,1705.1871398056,1532.9231130016,1476.7800190601,1433.1753891771,1255.4670136027,1131.2510685062,1704.1741655223,2211.0919295402,2339.2899515517,2636.1853558633,2690.6477657595,2616.9466922533,2679.3385827699,3261.5932627175,3420.1554717929,3289.7144689655,3034.2231842349
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.0581594194,270.2796606355,287.0447884286,308.1952643988,332.305003114,328.4849009608,337.6462465599,333.2338124641,314.3510648412,314.1798528167,343.8811821208,400.5826884559,546.5706109146,644.093956835,737.7706477819,802.0662073159,811.7913077727,1045.0973188147,1364.3192931346,2001.1494676221,2288.1556332267,2378.4373698162,2248.5872570158,2210.6295374203,2261.7147765921,2505.9578020275,3062.0464784967,3646.8206666827,4122.5120148958,4393.1640542319,5265.4965563208,5290.6516884434,6051.8879964641,6453.8053090896,6529.4227298553,6749.1036802968,6535.4328718723,7280.9292642455,7715.7837368435,7747.4913118745,7578.8289461916,7615.9885344077,8340.3028075486,8491.5036548871,10173.574972205,11086.8909769257,12014.4180751854,12155.7015910416,11123.0044498108,9707.2653613927,10842.7730642337,12117.8054130895,11689.2896158419,14219.7608864963
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,186.7507219517,199.3096146157,226.7651229285,237.3445933454,256.3832012832,272.6835384809,240.584239965,273.9897391973,294.0924772414,364.0402098072,335.5463471054,392.4394703657,448.0579087168,458.4306249,705.6591157004,902.5622379392,975.8289013863,951.5171298532,1109.030178693,1147.6875135356,1458.4852059225,1672.7100233435,1695.4057662756,1765.8194535722,1697.0945406925,1537.7489236368,1206.2179428298,998.3980494464,901.7270902439,815.1160114106,988.5223251502,1012.7576439792,1004.974681533,1009.8224988119,725.8193704329,794.8469677468,935.1196752762,956.2720094636,974.9593787877,992.3802288227,1180.480689826,1263.3886592253,1269.941767743,1261.8536272235,1419.2641809176,1588.5056715836,1772.5603304955,2065.5396321663,,,,,,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.4372029354,109.091535689,114.5403020778,116.7325800637,120.7733724875,125.9245699194,128.2901557367,130.9070451118,129.6798100815,132.1190709592,128.745732517,134.6432604507,153.4020681628,165.5783267485,163.1126060817,211.4531987917,207.5317561957,219.8384930941,256.878714265,227.1481568262,228.9071122417,190.1872360193,176.923773149,172.3480980483,185.503299065,202.8885431464,203.677630056,215.1674279002,265.5898248929,248.7039170368,292.1253366061,305.5954836755,296.8713148506,223.6559843316,174.6474691849,207.1414309796,222.737507781,206.9700867371,225.8833704492,191.7646972091,166.8513452547,198.2791130949,221.8337337923,293.9101788815,456.7944313675,663.7096973568,716.6389959747,807.7815699028,938.471828767,813.7560301587,909.2999069199,1006.3197705467,1035.2579459749,1045.8920235289
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,76.6384536906,79.120033374,81.9946130164,87.792046701,99.9379559912,109.620041172,121.833539267,124.8791745458,124.349511494,131.5697520823,120.0539215097,131.0988164396,149.3510117582,176.4737531146,237.8139473423,256.102674913,251.3229673692,308.680896485,319.9190160394,337.4291801529,417.6687675694,342.2225162633,281.8608626818,253.0299355361,228.6882469434,234.3562735383,315.415505909,359.6962799008,385.1741004809,367.1722411085,429.9362994346,412.1442545646,424.7940979872,302.1483167505,234.9943314653,305.6094606749,333.6496237858,332.7828886045,343.5285961346,332.4410732286,266.0464528582,266.8807968957,287.8071866826,318.2552563097,358.8603201405,381.7820196676,387.4198488951,432.4844131894,528.3375884914,514.7730044596,503.1618239917,580.3224088039,589.4620890376,636.4364500038
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.8961202431,107.6080674484,113.8701180234,118.2057658761,125.9800685387,137.9461684555,161.0283724967,166.9464157596,174.8134290515,186.9124731013,192.1586576863,194.2870345523,209.3788474038,269.8700005449,332.1323273294,351.5678742391,391.5226332458,445.3955228785,528.636791575,589.9319781685,683.0083162243,721.1579665619,742.9783104475,798.2169811198,818.1117290779,747.6315992162,813.0970283138,935.9620137958,1122.1054760505,1294.0435182456,1508.2905217337,1717.8608845108,1932.896479837,2152.7729682234,2467.1780203951,2848.5468659428,3054.753306697,2506.2135193855,1836.6841982046,1989.994922812,1968.536991002,1831.9027876954,1988.7337361467,2211.8740140785,2478.8175682947,2689.9531474965,3143.2358547378,3737.7172545091,4118.4014353836,3978.9053812824,4802.6627576621,5192.1189066953,5479.7605800742,5778.9772160016
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.3664537407,468.0240177313,345.6771837102,293.1731153901,236.0452888656,212.9067852908,178.0674297522,155.2662344031,219.5478753796,178.2818384666,139.109141559,171.8421973632,190.6763421169,238.0120375603,311.5502446557,339.7644428095,406.9634194621,523.060651748,709.4374422303,668.6205460742,739.7321918041,834.6586565971,953.0602225865,1036.5832758697
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.1385592103,859.0408868087,854.1928715547,881.1523545623,847.5417199954,824.4621526374,796.415844463,625.3476020471,592.6987852737,557.5104489679,565.0576696878,592.8360327931,550.7870248861,645.2771014697,776.5722303828,969.9702443082,1286.0139845706,1455.9360495076,1706.9567263925,2140.4550263871,2606.7414393186,3918.9333329282,4059.9598801743,4392.7195833075,5724.5415862816,6797.7343069753,7986.6988837143
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.1524745632,493.141126501,474.4448039566,467.660700109,471.0508000625,487.4405960388,463.0384974571,550.1820810216,672.1682804002,787.9667084781,876.1178872271,1007.0582439004,1179.3294445924,1370.6745246348
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,367.9442188366,336.5124603111,378.0829361428,454.980480426,483.9328495349,572.6459022558,666.0390293338,662.5409477926,649.0494589541,684.6731019573,639.2415709395,724.3396702564,865.0904468576,1126.4193328265,1119.9854135363,1193.3360119519,1386.904684664,1436.1062681398,1449.2453368885,2024.5731260337,2111.4483146437,2282.1464808557,2196.8140975184,1945.4072781911,1997.4912176103,1925.4737393981,1695.7979378628,1834.8449981986,2087.4356954521,2400.2888906487,2622.9492253905,2912.882481481,2943.2688468688,3369.2111077987,3075.8161794301,3546.7778195824,4046.1198703427,4493.72025526,4426.9445808868
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.3320207853,675.9814447553,703.7607454155,759.87154935,788.13196772,807.2751306317,786.7575745425,822.947011808,814.7371648563,830.8400313058,868.7668700502,937.6799932824,1118.3496984069,1331.9703584024,2048.0396408808,2414.9272533189,2437.8770481803,3018.6539181244,3379.4733736697,4304.5461669122,5745.718946949,6212.0463379885,7129.8589659628,6849.8591460403,6711.222468843,6299.2392848049,4049.1103863936,4014.0374564347,3732.130280867,3562.0850735703,4147.6829850116,4360.3522618324,4470.448436113,3684.1926254807,3956.7645151917,4246.3823971876,4577.0009875312,4551.3254578138,4786.9303655375,5383.52180227,6430.9497849716,6935.9012562028,7050.2554280997,8751.6477730475,9985.2154258515,12405.0561484997,14162.8054207854,16663.9169068354,21395.278979768,14617.7750792879,15630.050454208,17760.6090902727,17523.2982737397,18372.9043244137
